id	collectionID	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	occurrenceStatus	associatedReferences	eventDate	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	identifiedBy	typeStatus	scientificNameID	scientificName
97156	IndOBIS Dataset	CMLRE		HumanObservation	97156			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2369	Desmoscolex
97157	IndOBIS Dataset	CMLRE		HumanObservation	97157			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2369	Desmoscolex
97158	IndOBIS Dataset	CMLRE		HumanObservation	97158			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121158	Quadricoma scanica
97159	IndOBIS Dataset	CMLRE		HumanObservation	97159			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121167	Tricoma brevirostris
97160	IndOBIS Dataset	CMLRE		HumanObservation	97160			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121167	Tricoma brevirostris
97161	IndOBIS Dataset	CMLRE		HumanObservation	97161			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121167	Tricoma brevirostris
97162	IndOBIS Dataset	CMLRE		HumanObservation	97162			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121167	Tricoma brevirostris
97163	IndOBIS Dataset	CMLRE		HumanObservation	97163			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121167	Tricoma brevirostris
97164	IndOBIS Dataset	CMLRE		HumanObservation	97164			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121167	Tricoma brevirostris
97165	IndOBIS Dataset	CMLRE		HumanObservation	97165			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121172	Tricoma longirostris
97166	IndOBIS Dataset	CMLRE		HumanObservation	97166			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121172	Tricoma longirostris
97167	IndOBIS Dataset	CMLRE		HumanObservation	97167			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121172	Tricoma longirostris
97168	IndOBIS Dataset	CMLRE		HumanObservation	97168			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121172	Tricoma longirostris
97169	IndOBIS Dataset	CMLRE		HumanObservation	97169			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121172	Tricoma longirostris
97170	IndOBIS Dataset	CMLRE		HumanObservation	97170			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121172	Tricoma longirostris
97171	IndOBIS Dataset	CMLRE		HumanObservation	97171			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2379	Tricoma
97172	IndOBIS Dataset	CMLRE		HumanObservation	97172			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2379	Tricoma
97173	IndOBIS Dataset	CMLRE		HumanObservation	97173			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2379	Tricoma
97174	IndOBIS Dataset	CMLRE		HumanObservation	97174			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2379	Tricoma
97175	IndOBIS Dataset	CMLRE		HumanObservation	97175			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2379	Tricoma
97176	IndOBIS Dataset	CMLRE		HumanObservation	97176			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2379	Tricoma
97177	IndOBIS Dataset	CMLRE		HumanObservation	97177			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:153148	Southernia
97178	IndOBIS Dataset	CMLRE		HumanObservation	97178			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:153148	Southernia
97179	IndOBIS Dataset	CMLRE		HumanObservation	97179			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:153148	Southernia
97180	IndOBIS Dataset	CMLRE		HumanObservation	97180			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2445	Diplolaimelloides
97181	IndOBIS Dataset	CMLRE		HumanObservation	97181			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:583535	Paramonhystera buetschlii
97182	IndOBIS Dataset	CMLRE		HumanObservation	97182			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:583535	Paramonhystera buetschlii
97183	IndOBIS Dataset	CMLRE		HumanObservation	97183			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:583535	Paramonhystera buetschlii
97184	IndOBIS Dataset	CMLRE		HumanObservation	97184			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:228834	Paramonhystera riemanni
97185	IndOBIS Dataset	CMLRE		HumanObservation	97185			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97186	IndOBIS Dataset	CMLRE		HumanObservation	97186			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97187	IndOBIS Dataset	CMLRE		HumanObservation	97187			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97188	IndOBIS Dataset	CMLRE		HumanObservation	97188			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97189	IndOBIS Dataset	CMLRE		HumanObservation	97189			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97190	IndOBIS Dataset	CMLRE		HumanObservation	97190			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97191	IndOBIS Dataset	CMLRE		HumanObservation	97191			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97192	IndOBIS Dataset	CMLRE		HumanObservation	97192			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97193	IndOBIS Dataset	CMLRE		HumanObservation	97193			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:227185	Paramonhystera
97194	IndOBIS Dataset	CMLRE		HumanObservation	97194			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121479	Thalassomonhystera parva
97195	IndOBIS Dataset	CMLRE		HumanObservation	97195			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121479	Thalassomonhystera parva
97196	IndOBIS Dataset	CMLRE		HumanObservation	97196			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121479	Thalassomonhystera parva
97197	IndOBIS Dataset	CMLRE		HumanObservation	97197			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121479	Thalassomonhystera parva
97198	IndOBIS Dataset	CMLRE		HumanObservation	97198			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121480	Thalassomonhystera venusta
97199	IndOBIS Dataset	CMLRE		HumanObservation	97199			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121480	Thalassomonhystera venusta
97200	IndOBIS Dataset	CMLRE		HumanObservation	97200			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121480	Thalassomonhystera venusta
97201	IndOBIS Dataset	CMLRE		HumanObservation	97201			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121480	Thalassomonhystera venusta
97202	IndOBIS Dataset	CMLRE		HumanObservation	97202			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121480	Thalassomonhystera venusta
97203	IndOBIS Dataset	CMLRE		HumanObservation	97203			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121480	Thalassomonhystera venusta
97204	IndOBIS Dataset	CMLRE		HumanObservation	97204			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2448	Thalassomonhystera
97205	IndOBIS Dataset	CMLRE		HumanObservation	97205			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2448	Thalassomonhystera
97206	IndOBIS Dataset	CMLRE		HumanObservation	97206			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2448	Thalassomonhystera
97207	IndOBIS Dataset	CMLRE		HumanObservation	97207			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2448	Thalassomonhystera
97208	IndOBIS Dataset	CMLRE		HumanObservation	97208			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2448	Thalassomonhystera
97209	IndOBIS Dataset	CMLRE		HumanObservation	97209			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	175	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2448	Thalassomonhystera
97210	IndOBIS Dataset	CMLRE		HumanObservation	97210			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121515	Cobbia trefusiaeformis
97211	IndOBIS Dataset	CMLRE		HumanObservation	97211			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:2454	Cobbia
97212	IndOBIS Dataset	CMLRE		HumanObservation	97212			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	75	100	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121520	Daptonema biggi
97213	IndOBIS Dataset	CMLRE		HumanObservation	97213			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	150	175	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121533	Daptonema hirsutum
97214	IndOBIS Dataset	CMLRE		HumanObservation	97214			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	30	50	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121540	Daptonema normandicum
97215	IndOBIS Dataset	CMLRE		HumanObservation	97215			present	Kapuli Gani Mohamed Thameemul Ansari, Seerangan Manokaran,Sanjeevi Raja, Syed Ajmal Khan and Somasundharanair Lyla.2012. Checklist of Nematodes ( Nematoda:Adenophorea ) from Southeast Continental Shelf of India. Checklist  8(3): 414–420.	2008-12			Continental shelf, Bay of Bengal	50	75	10.56716667	79.86883333					urn:lsid:marinespecies.org:taxname:121540	Daptonema normandicum
